#name undefined
#comment terafly_annotations
#n type x y z radius parent seg_id level mode timestamp TFresindex
48376 3 16214.219 15817.818 2996.383 1.000 48377 0 8680820738548039680 0 0 0
48377 3 16210.574 15821.969 2996.479 1.000 48378 0 8680820738548039680 0 0 0
48381 3 16204.162 15837.438 2994.371 1.000 48382 0 8680820738548039680 0 0 0
48380 3 16205.850 15834.385 2995.952 1.000 48381 0 8680820738548039680 0 0 0
48378 3 16208.793 15826.256 2996.773 1.000 48379 0 8680820738548039680 0 0 0
48379 3 16206.729 15830.136 2996.228 1.000 48380 0 8680820738548039680 0 0 0
48375 3 16220.242 15814.419 2998.222 1.000 48376 0 8680820738548039680 0 0 0
48369 3 16242.078 15803.585 3000.251 1.000 48370 0 8680820738548039680 0 0 0
48372 3 16235.120 15807.186 2998.378 1.000 48373 0 8680820738548039680 0 0 0
48371 3 16237.611 15805.559 3000.016 1.000 48372 0 8680820738548039680 0 0 0
48370 3 16240.643 15805.758 3000.232 1.000 48371 0 8680820738548039680 0 0 0
48368 3 16243.669 15803.058 3000.191 1.000 48369 0 8680820738548039680 0 0 0
48386 3 16206.795 15859.146 2987.701 1.000 48387 0 8680820738548039680 0 0 0
48383 3 16202.067 15851.994 2992.715 1.000 48384 0 8680820738548039680 0 0 0
48385 3 16205.223 15857.224 2990.420 1.000 48386 0 8680820738548039680 0 0 0
48384 3 16202.566 15853.678 2992.187 1.000 48385 0 8680820738548039680 0 0 0
48382 3 16202.884 15845.573 2994.436 1.000 48383 0 8680820738548039680 0 0 0
50053 2 16196.444 15996.333 2969.889 1.000 50054 0 8680820738548039680 0 0 0
50054 2 16196.444 15997.000 2969.667 1.000 50055 0 8680820738548039680 0 0 0
50051 2 16197.444 15993.333 2970.889 1.000 50052 0 8680820738548039680 0 0 0
50052 2 16197.000 15994.333 2970.333 1.000 50053 0 8680820738548039680 0 0 0
50050 2 16200.000 15992.111 2971.111 1.000 50051 0 8680820738548039680 0 0 0
50049 2 16202.889 15991.889 2972.000 1.000 50050 0 8680820738548039680 0 0 0
50047 2 16204.667 15990.667 2972.000 1.000 50048 0 8680820738548039680 0 0 0
50048 2 16204.223 15991.223 2972.000 1.000 50049 0 8680820738548039680 0 0 0
50046 2 16205.000 15989.333 2972.333 1.000 50047 0 8680820738548039680 0 0 0
50045 2 16205.111 15986.777 2973.667 1.000 50046 0 8680820738548039680 0 0 0
50044 2 16206.111 15986.111 2974.000 1.000 50045 0 8680820738548039680 0 0 0
50043 2 16208.889 15986.000 2974.111 1.000 50044 0 8680820738548039680 0 0 0
50042 2 16210.777 15986.333 2974.889 1.000 50043 0 8680820738548039680 0 0 0
50041 2 16212.667 15987.333 2975.000 1.000 50042 0 8680820738548039680 0 0 0
50040 2 16216.333 15990.667 2975.000 1.000 50041 0 8680820738548039680 0 0 0
50038 2 16225.667 15992.667 2975.000 1.000 50039 0 8680820738548039680 0 0 0
50039 2 16224.000 15993.000 2975.000 1.000 50040 0 8680820738548039680 0 0 0
50037 2 16228.333 15991.333 2976.000 1.000 50038 0 8680820738548039680 0 0 0
50036 2 16235.667 15988.667 2976.000 1.000 50037 0 8680820738548039680 0 0 0
50035 2 16238.333 15986.333 2976.000 1.000 50036 0 8680820738548039680 0 0 0
50034 2 16239.111 15986.111 2976.000 1.000 50035 0 8680820738548039680 0 0 0
50033 2 16243.000 15986.000 2976.000 1.000 50034 0 8680820738548039680 0 0 0
50032 2 16246.889 15987.000 2976.111 1.000 50033 0 8680820738548039680 0 0 0
50031 2 16249.111 15987.000 2976.889 1.000 50032 0 8680820738548039680 0 0 0
50030 2 16250.667 15986.667 2977.000 1.000 50031 0 8680820738548039680 0 0 0
50028 2 16255.777 15982.777 2977.000 1.000 50029 0 8680820738548039680 0 0 0
50029 2 16252.667 15985.667 2977.000 1.000 50030 0 8680820738548039680 0 0 0
50027 2 16257.111 15982.111 2977.000 1.000 50028 0 8680820738548039680 0 0 0
48098 2 16329.000 15924.000 2980.000 1.000 48099 0 8680820738548039680 0 0 0
48099 2 16328.889 15924.000 2981.889 1.000 48100 0 8680820738548039680 0 0 0
48100 2 16328.556 15924.000 2982.556 1.000 48101 0 8680820738548039680 0 0 0
50019 2 16292.333 15969.333 2979.000 1.000 50020 0 8680820738548039680 0 0 0
48119 2 16300.333 15963.333 2979.111 1.000 48120 0 8680820738548039680 0 0 0
48120 2 16300.000 15964.000 2979.000 1.000 -1 0 8680820738548039680 0 0 0
50016 2 16300.000 15964.000 2979.000 1.000 50017 0 8680820738548039680 0 0 0
50017 2 16298.000 15965.000 2979.000 1.000 50018 0 8680820738548039680 0 0 0
50018 2 16296.556 15966.556 2979.000 1.000 50019 0 8680820738548039680 0 0 0
50026 2 16274.889 15981.889 2977.000 1.000 50027 0 8680820738548039680 0 0 0
50023 2 16283.444 15977.333 2977.889 1.000 50024 0 8680820738548039680 0 0 0
50024 2 16282.556 15978.667 2977.111 1.000 50025 0 8680820738548039680 0 0 0
50025 2 16280.333 15979.333 2977.000 1.000 50026 0 8680820738548039680 0 0 0
50022 2 16285.777 15975.777 2978.000 1.000 50023 0 8680820738548039680 0 0 0
50021 2 16287.333 15973.444 2978.111 1.000 50022 0 8680820738548039680 0 0 0
50020 2 16289.223 15972.223 2979.000 1.000 50021 0 8680820738548039680 0 0 0
48115 2 16307.777 15957.667 2980.889 1.000 48116 0 8680820738548039680 0 0 0
48108 2 16316.000 15948.667 2982.667 1.000 48109 0 8680820738548039680 0 0 0
48109 2 16315.333 15950.333 2982.000 1.000 48110 0 8680820738548039680 0 0 0
48113 2 16311.777 15955.667 2981.889 1.000 48114 0 8680820738548039680 0 0 0
48110 2 16313.223 15954.333 2982.000 1.000 -1 0 8680820738548039680 0 0 0
48112 2 16313.223 15954.333 2982.000 1.000 48113 0 8680820738548039680 0 0 0
48111 2 16314.000 15954.000 2982.000 1.000 48112 0 8680820738548039680 0 0 0
48114 2 16310.223 15956.333 2981.111 1.000 48115 0 8680820738548039680 0 0 0
48118 2 16301.333 15962.223 2979.889 1.000 48119 0 8680820738548039680 0 0 0
48117 2 16303.333 15960.333 2980.000 1.000 48118 0 8680820738548039680 0 0 0
48116 2 16306.000 15959.000 2980.000 1.000 48117 0 8680820738548039680 0 0 0
48105 2 16316.333 15936.333 2983.000 1.000 48106 0 8680820738548039680 0 0 0
48106 2 16316.000 15938.000 2983.000 1.000 48107 0 8680820738548039680 0 0 0
48102 2 16326.667 15927.667 2983.000 1.000 48103 0 8680820738548039680 0 0 0
48103 2 16325.223 15930.223 2983.000 1.000 48104 0 8680820738548039680 0 0 0
48101 2 16327.444 15924.444 2983.000 1.000 48102 0 8680820738548039680 0 0 0
48104 2 16321.333 15932.333 2983.000 1.000 48105 0 8680820738548039680 0 0 0
48107 2 16316.000 15947.000 2983.000 1.000 48108 0 8680820738548039680 0 0 0
59615 2 16136.667 16008.667 2972.000 1.000 59616 0 8680820738548039680 0 0 0
59616 2 16132.667 16010.667 2972.000 1.000 59617 0 8680820738548039680 0 0 0
59613 2 16143.667 16004.667 2972.000 1.000 59614 0 8680820738548039680 0 0 0
59612 2 16145.333 16003.333 2972.000 1.000 59613 0 8680820738548039680 0 0 0
59611 2 16148.000 16002.000 2972.000 1.000 59612 0 8680820738548039680 0 0 0
59614 2 16141.333 16005.333 2972.000 1.000 59615 0 8680820738548039680 0 0 0
59609 2 16149.444 16001.111 2971.333 1.000 59610 0 8680820738548039680 0 0 0
59610 2 16149.000 16001.333 2971.667 1.000 59611 0 8680820738548039680 0 0 0
59608 2 16151.000 16001.000 2971.000 1.000 59609 0 8680820738548039680 0 0 0
59607 2 16155.000 16000.000 2971.000 1.000 59608 0 8680820738548039680 0 0 0
59606 2 16158.889 16000.111 2970.000 1.000 59607 0 8680820738548039680 0 0 0
59605 2 16162.000 16001.000 2970.000 1.000 59606 0 8680820738548039680 0 0 0
59603 2 16167.667 16000.667 2970.000 1.000 59604 0 8680820738548039680 0 0 0
59604 2 16166.000 16001.000 2970.000 1.000 59605 0 8680820738548039680 0 0 0
59602 2 16171.111 15999.111 2970.000 1.000 59603 0 8680820738548039680 0 0 0
59601 2 16172.667 15999.333 2970.000 1.000 59602 0 8680820738548039680 0 0 0
59600 2 16174.667 16001.333 2970.000 1.000 59601 0 8680820738548039680 0 0 0
59599 2 16176.333 16004.667 2970.000 1.000 59600 0 8680820738548039680 0 0 0
59598 2 16177.333 16006.777 2969.111 1.000 59599 0 8680820738548039680 0 0 0
59597 2 16178.667 16008.333 2969.000 1.000 59598 0 8680820738548039680 0 0 0
59596 2 16179.444 16010.556 2969.000 1.000 59597 0 8680820738548039680 0 0 0
59595 2 16180.111 16010.889 2969.000 1.000 59596 0 8680820738548039680 0 0 0
59594 2 16182.000 16011.000 2969.000 1.000 59595 0 8680820738548039680 0 0 0
59593 2 16185.111 16011.000 2968.111 1.000 59594 0 8680820738548039680 0 0 0
59592 2 16187.889 16010.889 2968.000 1.000 59593 0 8680820738548039680 0 0 0
59591 2 16190.556 16009.556 2968.000 1.000 59592 0 8680820738548039680 0 0 0
59586 2 16195.111 16000.111 2969.000 1.000 59587 0 8680820738548039680 0 0 0
59588 2 16194.556 16004.556 2969.000 1.000 59589 0 8680820738548039680 0 0 0
59587 2 16195.000 16003.000 2969.000 1.000 59588 0 8680820738548039680 0 0 0
50055 2 16197.000 15998.000 2969.000 1.000 -1 0 8680820738548039680 0 0 0
59585 2 16197.000 15998.000 2969.000 1.000 59586 0 8680820738548039680 0 0 0
59589 2 16193.444 16005.333 2968.889 1.000 59590 0 8680820738548039680 0 0 0
59590 2 16192.223 16007.223 2968.000 1.000 59591 0 8680820738548039680 0 0 0
48416 3 16249.516 15789.794 3004.891 1.000 48417 0 8680820738548039680 0 0 0
48367 3 16244.288 15800.896 3001.031 1.000 48368 0 8680820738548039680 0 0 0
48366 3 16246.404 15800.325 3001.998 1.000 48367 0 8680820738548039680 0 0 0
48365 3 16249.067 15799.166 3001.497 1.000 48366 0 8680820738548039680 0 0 0
48417 3 16245.831 15786.628 3007.651 1.000 48418 0 8680820738548039680 0 0 0
48415 3 16252.643 15789.704 3004.290 1.000 48416 0 8680820738548039680 0 0 0
48414 3 16255.034 15793.781 3004.449 1.000 48415 0 8680820738548039680 0 0 0
48413 3 16254.967 15796.127 3004.454 1.000 48414 0 8680820738548039680 0 0 0
48364 3 16254.207 15797.632 3004.044 1.000 48365 0 8680820738548039680 0 0 0
48412 3 16254.207 15797.632 3004.044 1.000 48413 0 8680820738548039680 0 0 0
50008 3 16260.444 15797.777 3047.595 1.000 -1 0 8680820738548039680 0 0 0
50015 3 16260.444 15797.777 3047.595 1.000 -1 0 8680820738548039680 0 0 0
50006 3 16261.827 15798.753 3047.399 1.000 50007 0 8680820738548039680 0 0 0
50007 3 16261.481 15798.259 3047.309 1.000 50008 0 8680820738548039680 0 0 0
50005 3 16261.889 15799.223 3047.667 1.000 50006 0 8680820738548039680 0 0 0
50004 3 16261.000 15801.333 3048.667 1.000 50005 0 8680820738548039680 0 0 0
50003 3 16260.889 15804.000 3049.889 1.000 50004 0 8680820738548039680 0 0 0
50001 3 16258.000 15805.111 3050.889 1.000 50002 0 8680820738548039680 0 0 0
50000 3 16257.444 15805.444 3051.000 1.000 50001 0 8680820738548039680 0 0 0
49999 3 16257.111 15806.111 3051.000 1.000 50000 0 8680820738548039680 0 0 0
50002 3 16260.000 15804.889 3050.111 1.000 50003 0 8680820738548039680 0 0 0
49998 3 16256.889 15811.889 3051.000 1.000 49999 0 8680820738548039680 0 0 0
49997 3 16256.111 15814.111 3051.000 1.000 49998 0 8680820738548039680 0 0 0
49996 3 16254.667 15820.667 3051.000 1.000 49997 0 8680820738548039680 0 0 0
49995 3 16253.111 15824.000 3050.889 1.000 49996 0 8680820738548039680 0 0 0
49994 3 16253.000 15826.111 3050.111 1.000 49995 0 8680820738548039680 0 0 0
49993 3 16253.000 15830.000 3050.000 1.000 49994 0 8680820738548039680 0 0 0
50013 3 16272.000 15788.000 3040.926 1.000 50014 0 8680820738548039680 0 0 0
50014 3 16268.000 15793.333 3043.594 1.000 50015 0 8680820738548039680 0 0 0
48797 2 16570.223 15785.556 2942.966 1.000 48798 0 8680820738548039680 0 0 0
48798 2 16572.000 15784.000 2942.299 1.000 48799 0 8680820738548039680 0 0 0
48796 2 16570.000 15788.223 2944.077 1.000 48797 0 8680820738548039680 0 0 0
48795 2 16570.666 15793.111 2944.521 1.000 48796 0 8680820738548039680 0 0 0
48794 2 16573.555 15794.667 2946.077 1.000 48795 0 8680820738548039680 0 0 0
48793 2 16575.555 15796.444 2946.299 1.000 48794 0 8680820738548039680 0 0 0
48792 2 16577.334 15798.667 2946.299 1.000 48793 0 8680820738548039680 0 0 0
48791 2 16578.000 15802.000 2946.299 1.000 48792 0 8680820738548039680 0 0 0
48789 2 16572.666 15810.667 2946.299 1.000 48790 0 8680820738548039680 0 0 0
48790 2 16577.334 15805.333 2946.299 1.000 48791 0 8680820738548039680 0 0 0
48788 2 16570.666 15814.667 2946.299 1.000 48789 0 8680820738548039680 0 0 0
48787 2 16570.223 15819.777 2946.299 1.000 48788 0 8680820738548039680 0 0 0
48786 2 16570.666 15821.333 2946.299 1.000 48787 0 8680820738548039680 0 0 0
48785 2 16574.666 15825.333 2946.299 1.000 48786 0 8680820738548039680 0 0 0
48784 2 16582.666 15827.333 2946.299 1.000 48785 0 8680820738548039680 0 0 0
48783 2 16586.000 15828.667 2944.966 1.000 48784 0 8680820738548039680 0 0 0
48782 2 16587.555 15830.444 2944.299 1.000 48783 0 8680820738548039680 0 0 0
48781 2 16590.000 15832.000 2944.299 1.000 48782 0 8680820738548039680 0 0 0
48780 2 16592.666 15834.000 2945.632 1.000 48781 0 8680820738548039680 0 0 0
48779 2 16594.000 15836.000 2946.299 1.000 48780 0 8680820738548039680 0 0 0
48778 2 16595.334 15838.667 2946.299 1.000 48779 0 8680820738548039680 0 0 0
48777 2 16596.223 15843.777 2946.299 1.000 48778 0 8680820738548039680 0 0 0
48776 2 16597.777 15848.223 2946.299 1.000 48777 0 8680820738548039680 0 0 0
48775 2 16598.000 15854.223 2944.521 1.000 48776 0 8680820738548039680 0 0 0
48774 2 16598.000 15858.000 2944.299 1.000 48775 0 8680820738548039680 0 0 0
48773 2 16598.223 15864.000 2946.077 1.000 48774 0 8680820738548039680 0 0 0
48772 2 16599.777 15868.000 2946.521 1.000 48773 0 8680820738548039680 0 0 0
48771 2 16600.666 15871.556 2948.077 1.000 48772 0 8680820738548039680 0 0 0
48770 2 16604.666 15875.333 2948.299 1.000 48771 0 8680820738548039680 0 0 0
48769 2 16613.111 15878.889 2948.299 1.000 48770 0 8680820738548039680 0 0 0
48768 2 16614.666 15883.333 2948.299 1.000 48769 0 8680820738548039680 0 0 0
48767 2 16619.334 15888.667 2948.299 1.000 48768 0 8680820738548039680 0 0 0
50061 2 16602.666 15928.667 2946.299 1.000 50062 0 8680820738548039680 0 0 0
50060 2 16590.666 15940.667 2946.299 1.000 50061 0 8680820738548039680 0 0 0
50059 2 16590.000 15944.000 2946.299 1.000 50060 0 8680820738548039680 0 0 0
50058 2 16590.223 15947.777 2946.299 1.000 50059 0 8680820738548039680 0 0 0
50091 2 16591.666 15950.703 2946.100 1.000 50092 0 8680820738548039680 0 0 0
50057 2 16592.000 15949.777 2946.299 1.000 50058 0 8680820738548039680 0 0 0
50092 2 16592.000 15949.777 2946.299 1.000 -1 0 8680820738548039680 0 0 0
50056 2 16594.000 15950.000 2946.299 1.000 50057 0 8680820738548039680 0 0 0
50090 2 16592.000 15952.000 2946.000 1.000 50091 0 8680820738548039680 0 0 0
50089 2 16593.334 15954.667 2946.000 1.000 50090 0 8680820738548039680 0 0 0
50088 2 16596.223 15958.667 2946.111 1.000 50089 0 8680820738548039680 0 0 0
50087 2 16598.334 15959.667 2947.000 1.000 50088 0 8680820738548039680 0 0 0
50086 2 16601.000 15960.000 2947.000 1.000 50087 0 8680820738548039680 0 0 0
48766 2 16620.000 15892.000 2948.299 1.000 48767 0 8680820738548039680 0 0 0
48765 2 16619.777 15903.777 2948.299 1.000 48766 0 8680820738548039680 0 0 0
48764 2 16617.334 15909.333 2948.299 1.000 48765 0 8680820738548039680 0 0 0
48763 2 16614.000 15914.000 2948.299 1.000 48764 0 8680820738548039680 0 0 0
50066 2 16614.000 15914.000 2948.299 1.000 -1 0 8680820738548039680 0 0 0
50062 2 16606.666 15926.667 2946.299 1.000 50063 0 8680820738548039680 0 0 0
50064 2 16611.334 15923.333 2948.299 1.000 50065 0 8680820738548039680 0 0 0
50063 2 16610.000 15925.333 2947.633 1.000 50064 0 8680820738548039680 0 0 0
50065 2 16613.334 15919.333 2948.299 1.000 50066 0 8680820738548039680 0 0 0
50085 2 16604.111 15960.000 2947.889 1.000 50086 0 8680820738548039680 0 0 0
50084 2 16605.666 15960.333 2948.000 1.000 50085 0 8680820738548039680 0 0 0
50083 2 16606.666 15961.223 2948.111 1.000 50084 0 8680820738548039680 0 0 0
50082 2 16608.000 15963.000 2949.000 1.000 50083 0 8680820738548039680 0 0 0
50081 2 16608.666 15964.333 2949.000 1.000 50082 0 8680820738548039680 0 0 0
50080 2 16609.000 15966.000 2949.000 1.000 50081 0 8680820738548039680 0 0 0
50078 2 16607.000 15976.667 2948.667 1.000 50079 0 8680820738548039680 0 0 0
50077 2 16607.334 15977.777 2948.111 1.000 50078 0 8680820738548039680 0 0 0
50076 2 16608.445 15979.556 2948.000 1.000 50077 0 8680820738548039680 0 0 0
50074 2 16611.777 15982.333 2947.111 1.000 50075 0 8680820738548039680 0 0 0
50075 2 16610.223 15980.777 2948.000 1.000 50076 0 8680820738548039680 0 0 0
50073 2 16614.223 15983.777 2947.000 1.000 50074 0 8680820738548039680 0 0 0
50071 2 16618.223 15988.667 2946.889 1.000 50072 0 8680820738548039680 0 0 0
50070 2 16619.777 15990.223 2946.000 1.000 50071 0 8680820738548039680 0 0 0
50072 2 16615.777 15987.223 2947.000 1.000 50073 0 8680820738548039680 0 0 0
50079 2 16607.000 15974.000 2949.000 1.000 50080 0 8680820738548039680 0 0 0
50069 2 16621.666 15992.333 2946.000 1.000 50070 0 8680820738548039680 0 0 0
50068 2 16622.334 15993.556 2946.000 1.000 50069 0 8680820738548039680 0 0 0
50067 2 16623.000 15994.000 2946.000 1.000 50068 0 8680820738548039680 0 0 0
50122 2 16623.000 15994.000 2946.000 1.000 -1 0 8680820738548039680 0 0 0
50121 2 16623.111 15997.889 2946.000 1.000 50122 0 8680820738548039680 0 0 0
50108 2 16619.445 16024.444 2942.000 1.000 50109 0 8680820738548039680 0 0 0
50113 2 16625.334 16016.223 2943.889 1.000 50114 0 8680820738548039680 0 0 0
50112 2 16624.666 16018.667 2943.000 1.000 50113 0 8680820738548039680 0 0 0
50111 2 16623.334 16020.223 2942.889 1.000 50112 0 8680820738548039680 0 0 0
50110 2 16622.666 16021.777 2942.111 1.000 50111 0 8680820738548039680 0 0 0
50109 2 16621.777 16022.777 2942.000 1.000 50110 0 8680820738548039680 0 0 0
50096 2 16610.666 16042.777 2938.111 1.000 50097 0 8680820738548039680 0 0 0
50097 2 16611.000 16041.667 2938.667 1.000 50098 0 8680820738548039680 0 0 0
50095 2 16610.111 16044.111 2938.000 1.000 50096 0 8680820738548039680 0 0 0
50094 2 16610.334 16045.556 2938.000 1.000 50095 0 8680820738548039680 0 0 0
50093 2 16611.000 16046.000 2938.000 1.000 50094 0 8680820738548039680 0 0 0
50100 2 16612.000 16034.889 2939.889 1.000 50101 0 8680820738548039680 0 0 0
50101 2 16612.334 16033.333 2940.000 1.000 50102 0 8680820738548039680 0 0 0
50099 2 16611.889 16037.000 2939.111 1.000 50100 0 8680820738548039680 0 0 0
50103 2 16614.666 16031.556 2940.889 1.000 50104 0 8680820738548039680 0 0 0
50106 2 16617.777 16027.667 2941.889 1.000 50107 0 8680820738548039680 0 0 0
50105 2 16616.223 16028.333 2941.111 1.000 50106 0 8680820738548039680 0 0 0
50104 2 16615.334 16029.333 2941.000 1.000 50105 0 8680820738548039680 0 0 0
50102 2 16613.223 16032.333 2940.111 1.000 50103 0 8680820738548039680 0 0 0
50107 2 16618.223 16027.223 2942.000 1.000 50108 0 8680820738548039680 0 0 0
50098 2 16611.111 16039.111 2939.000 1.000 50099 0 8680820738548039680 0 0 0
50120 2 16624.334 16001.667 2946.000 1.000 50121 0 8680820738548039680 0 0 0
50119 2 16625.889 16005.111 2946.000 1.000 50120 0 8680820738548039680 0 0 0
50117 2 16626.111 16010.556 2945.667 1.000 50118 0 8680820738548039680 0 0 0
50116 2 16626.666 16011.444 2945.111 1.000 50117 0 8680820738548039680 0 0 0
50118 2 16626.000 16009.000 2946.000 1.000 50119 0 8680820738548039680 0 0 0
50115 2 16627.000 16013.667 2944.667 1.000 50116 0 8680820738548039680 0 0 0
50114 2 16626.666 16014.777 2944.111 1.000 50115 0 8680820738548039680 0 0 0
50196 2 16770.666 15669.000 2957.667 1.000 50197 0 8680820738548039680 0 0 0
50185 2 16757.000 15661.111 2962.111 1.000 50186 0 8680820738548039680 0 0 0
50186 2 16756.111 15664.111 2962.000 1.000 50187 0 8680820738548039680 0 0 0
50189 2 16757.334 15670.556 2960.889 1.000 50190 0 8680820738548039680 0 0 0
50190 2 16758.777 15671.333 2960.111 1.000 50191 0 8680820738548039680 0 0 0
50187 2 16756.000 15667.667 2961.667 1.000 50188 0 8680820738548039680 0 0 0
50188 2 16756.334 15668.777 2961.111 1.000 50189 0 8680820738548039680 0 0 0
50191 2 16760.334 15672.667 2960.000 1.000 50192 0 8680820738548039680 0 0 0
50192 2 16762.889 15672.889 2960.000 1.000 50193 0 8680820738548039680 0 0 0
50193 2 16763.555 15672.556 2960.000 1.000 50194 0 8680820738548039680 0 0 0
50194 2 16764.777 15671.111 2959.667 1.000 50195 0 8680820738548039680 0 0 0
50195 2 16766.000 15670.889 2959.111 1.000 50196 0 8680820738548039680 0 0 0
50207 2 16790.889 15676.000 2953.889 1.000 50208 0 8680820738548039680 0 0 0
50198 2 16775.000 15669.889 2956.889 1.000 50199 0 8680820738548039680 0 0 0
50200 2 16779.889 15671.000 2955.889 1.000 50201 0 8680820738548039680 0 0 0
50199 2 16777.111 15670.889 2956.000 1.000 50200 0 8680820738548039680 0 0 0
50197 2 16772.889 15669.111 2957.000 1.000 50198 0 8680820738548039680 0 0 0
50201 2 16782.111 15671.000 2955.111 1.000 50202 0 8680820738548039680 0 0 0
